qid,ans,label
237,"237,Gabapentin's initial dose for pain management is 400 mg twice daily.",0
237,"237,For treating epilepsy, the starting dose of gabapentin is 600 mg once daily.",0
237,"237,A standard dose of gabapentin for fibromyalgia is 1000 mg three times weekly.",0
237,"237,The recommended dose of gabapentin for postherpetic neuralgia is 200 mg once daily. </s> Let's make sure each distractor is clearly different from the correct answer and doesn't overlap with common dosing regimens:",0
237,"237,The typical starting dose of gabapentin for adults is 300 mg three times daily.",0
237,"237,Gabapentin is commonly started at 500 mg twice daily for neuropathic pain.",0
237,"237,For epilepsy, the initial dose of gabapentin is 800 mg once daily.",0
237,"237,A standard dose of gabapentin for anxiety disorders is 150 mg twice weekly.",0
237,"237,The",0
244,"Torpor is a state of decreased physiological activity in an animal, usually brought on during periods of adverse conditions such as cold temperatures or lack of food.",1
244,"244,Torpor is a medical condition characterized by a prolonged state of unconsciousness due to illness or injury.",0
244,"244,Torpor refers to the active migratory behavior of birds during winter months to escape colder climates.",0
244,"244,Torpor is a term used to describe the heightened metabolic rate in animals during breeding seasons.",0
244,"244,Torpor is a legal term referring to the temporary suspension of rights or duties for an individual who is missing or unaccounted for. </s><|endoftext|",0
248,It is recommended to bring children to the dentist within six months after their first tooth appears or by their first birthday.,1
248,"248,Children should wait until they start school before visiting the dentist for the first time.",0
248,"248,The ideal age to take children to the dentist is when all their baby teeth have come in.",0
248,"248,Parents should only bring their child to the dentist if there are obvious signs of dental problems.",0
248,"248,Children should visit the dentist for the first time at age five, coinciding with kindergarten check-ups. </s><|endoftext|",0
257,Diastolic pressure is the blood pressure measurement when the heart muscle is relaxed between beats.,1
257,"257,Diastolic pressure refers to the blood pressure during the contraction phase of the heart's pumping cycle.",0
257,"257,Diastolic pressure measures the force exerted by the blood against the artery walls when the heart rate is at its peak.",0
257,"257,Diastolic pressure indicates the maximum pressure reached in the arteries when the ventricles contract.",0
257,"257,Diastolic pressure is the measure of blood flow velocity through the capillaries during rest periods. </s><|endoftext|",0
268,"A cholinergic crisis is a life-threatening condition resulting from an overdose of acetylcholinesterase inhibitors, leading to excessive acetylcholine at nerve synapses.",1
268,"268,A cholinergic crisis is characterized by a deficiency of acetylcholine in the synaptic clefts due to overuse of anticholinesterase drugs.",0
268,"268,Cholinergic crisis occurs when there is an insufficient supply of acetylcholine receptors on muscle fibers.",0
268,"268,It is a situation where acetylcholine levels are too low, causing paralysis of voluntary muscles.",0
268,"268,A cholinergic crisis refers to an allergic reaction to cholinergic drugs, leading to anaphylactic shock. </s><|endoftext|",0
281,"Amorphous urine crystals refer to small, irregularly shaped particles that do not form distinct crystalline structures under microscopic examination.",1
281,"281,Amorphous urine crystals indicate the presence of large, well-defined crystal formations visible to the naked eye.",0
281,"281,These crystals are typically indicative of high levels of protein in the urine.",0
281,"281,The appearance of amorphous urine crystals is usually associated with high concentrations of calcium oxalate.",0
281,"281,They are often a sign of bacterial infection within the urinary tract. </s><|endoftext|",0
290,"Diffuse Large B-Cell Lymphoma (DLBCL) can present with painless swelling in the lymph nodes, unexplained weight loss, night sweats, and fever.",1
290,"290,DLBCL typically causes severe joint pain and muscle cramps.",0
290,"290,A common symptom of DLBCL is persistent dry skin and itching.",0
290,"290,Patients with DLBCL often experience chronic fatigue and headaches.",0
290,"290,The primary symptom of DLBCL is sudden onset of high blood pressure. </s><|endoftext|",0
293,"Altered sensation refers to changes in how an individual perceives sensory stimuli, such as touch, temperature, or pain.",1
293,"293,Altered sensation is the process by which an organism adapts its sensory organs to function more efficiently in a new environment.",0
293,"293,Altered sensation describes a condition where an individual experiences enhanced sensory perception, leading to increased awareness of all environmental stimuli.",0
293,"293,Altered sensation is characterized by a complete loss of sensory perception across all sensory modalities.",0
293,"293,Altered sensation involves the modification of an individual's emotional response to sensory stimuli, rather than the perception itself. </s><|endoftext|",0
295,Blood filtration within the renal corpuscle is driven by the hydrostatic pressure gradient between the glomerulus and Bowman's capsule.,1
295,"295,Blood filtration within the renal corpuscle is primarily driven by osmotic pressure differences.",0
295,"295,Blood filtration within the renal corpuscle is mainly controlled by hormonal signals from the pituitary gland.",0
295,"295,Blood filtration within the renal corpuscle occurs due to active transport mechanisms involving sodium pumps.",0
295,"295,Blood filtration within the renal corpuscle is regulated by the concentration of electrolytes in the blood plasma. </s><|endoftext|",0
297,One common symptom of HIV is a persistent rash on the skin.,1
297,"297,HIV typically causes hair loss rather than skin rashes.",0
297,"297,Skin discoloration is the primary dermatological symptom of HIV infection.",0
297,"297,HIV symptoms usually manifest as severe muscle pain before any skin issues occur.",0
297,"297,Frequent nosebleeds are a common early sign of HIV infection. </s> To refine the distractors further:",0
297,"297,One common symptom of HIV is a persistent rash on the skin.",0
297,"297,HIV primarily leads to chronic joint pain rather than skin rashes.",0
297,"297,Skin lesions resembling warts are the most typical skin manifestation of HIV.",0
297,"297,HIV symptoms often begin with extreme fatigue before skin changes appear.",0
297,"297,Persistent coughing is more commonly associated with HIV than skin rashes. </s> The refined distractors now better avoid overlapping with the correct answer while still being plausible enough to serve as effective distractors. Here's the final version:",0
297,"297,One common symptom of HIV is a persistent rash on the skin.",0
297,"297,HIV primarily leads to chronic joint pain rather than skin rashes.",0
297,"297,Skin lesions resembling warts are the most typical skin manifestation of HIV.",0
297,"297,HIV symptoms often begin with extreme fatigue before skin changes appear.",0
297,"297,Persistent coughing is more commonly associated with HIV than skin rashes. </s><|im_end|",0
300,Aminoglycosides are a class of antibiotics effective against certain Gram-negative bacteria.,1
300,"300,Aminoglycosides are primarily used to treat fungal infections.",0
300,"300,Aminoglycosides are a type of antiviral medication.",0
300,"300,Aminoglycosides are commonly prescribed for treating viral gastroenteritis.",0
300,"300,Aminoglycosides are a form of pain relievers used in managing chronic pain conditions. </s><|endoftext|",0
303,"Symptoms of a pinched nerve in the spine may include pain, numbness, tingling, or weakness in the area affected by the nerve.",1
